jobId,title,companyName,location,experience,minimumExperience,maximumExperience,minimumSalary,maximumSalary,salary,currency,jobUploaded,jobDescription,tagsAndSkills,companyId,ReviewsCount,AggregateRating,suggested_role,role_evidence,role_score
230925930374,Solution Architect,Purview India Consulting And Services,Krishnagiri,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,Architecture",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930373,Solution Architect,Purview India Consulting And Services,Ramanagara,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Architecture,Core",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930371,Solution Architect,Purview India Consulting And Services,Mysuru,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,DBMS",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930368,Solution Architect,Purview India Consulting And Services,Narayanpet,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,Architecture",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930366,Solution Architect,Purview India Consulting And Services,Nalgonda,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Architecture,DBMS",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930365,Solution Architect,Purview India Consulting And Services,Nagarkurnool,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Architecture,Core",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930363,Solution Architect,Purview India Consulting And Services,Mulug,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Architecture,Core",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930362,Solution Architect,Purview India Consulting And Services,Medak,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,DBMS",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930359,Solution Architect,Purview India Consulting And Services,Mancherial,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,Architecture",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930358,Solution Architect,Purview India Consulting And Services,Mahabubnagar,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,Architecture",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930357,Solution Architect,Purview India Consulting And Services,Khammam,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Architecture,DBMS",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930356,Solution Architect,Purview India Consulting And Services,Karimnagar,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,Architecture",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930355,Solution Architect,Purview India Consulting And Services,Kamareddy,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,Architecture",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930352,Solution Architect,Purview India Consulting And Services,Jangaon,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,Architecture",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930350,Solution Architect,Purview India Consulting And Services,Jagtial,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,Architecture",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930349,Solution Architect,Purview India Consulting And Services,Kothagudem,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Architecture,DBMS",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
230925930348,Solution Architect,Purview India Consulting And Services,Adilabad,12-20 Yrs,12,20,2000000,3000000,20-30 Lacs PA,INR,10 Days Ago,"<p> 12+ years of total experience in IT and at least 3 years experience as Technical Lead or Architect with experience in managing distributed teams.</p><ul><li>Experience with analysing requirements and providing fit for purpose solution designs following best architecture practices.</li><li>Effective communication skills, graphical, written and verbal for technical and non-technical audiences</li><li><strong>Experience in Architecture, Design, and Implementation of global, highly scalable, highly available, Cloud services and solutions.</strong></li><li><strong>Experienced with Java, modern development frameworks and development CI/CD pipelines and microservices architecture / Docker / Kubernetes</strong></li><li><strong>Experienced in designing internal/external APIs in secured manner in cloud and in on-prem environments (e.g. with Kong runtime)</strong></li><li><strong>Experience in applying the right design patterns for cloud and hybrid architecture (e.g. GCP, AWS, Azure)</strong></li><li><strong>Experience on designing integrations using technologies like Kafka, Pub/Sub, REST, message queues.</strong></li></ul><p>The successful candidate will also meet the following requirements: (Good to have Requirements)Experienced to coach the engineering team to follow technical guidance and best-practices</p><ul><li>Ability to manage proof of concepts, exploratory projects to identify, evaluate and eventually adopt most suitable solutions</li><li>Experience to build high level proposal (eg. Clear Choice) and articulate the pros and cons, in Business term, to ensure conscious decisions are made</li><li>Experience with agile methods, along with having found their limitations and ways to overcome them.</li></ul><p>Solution architects with significant project experience in Power Platform – Canvas, Model driven and Dataverse, Azure Cloud, Power Automate, Power App, Power BI (Soft skills and architecture experience remain the same as per JD, but the technical exp required is on Power Platform) </p><br />","Java,Core Banking,Database,API,Microservices,Encryption,Core,DBMS",2941692,965,3.7,Cloud Engineer,description:kubernetes,0.5
